"","test_round","subj","stim","response","emotion","correct","rt"
"3338",2,3120,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",2,1,0,2.245336056
"3339",2,3120,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,2.890287876
"3340",2,3120,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",2,6,0,1.631652832
"3341",2,3120,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,1.116669893
"3342",2,3120,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",1,4,0,1.048563957
"3343",2,3120,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.729022026
"3344",2,3120,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",3,1,0,5.37674284
"3345",2,3120,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,4.122723818
"3346",2,3120,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,3.154696941
"3347",2,3120,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",6,4,0,13.63010001
"3348",2,3120,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.434025049
"3349",2,3120,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",2,2,1,1.980453968
"3350",2,3120,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",6,5,0,8.131003857
"3351",2,3120,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,1.649335861
"3352",2,3120,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,1.396063089
"3353",2,3120,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,0.863927841
"3354",2,3120,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",2,3,0,1.41521287
"3355",2,3120,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,11.42540884
"3356",2,3120,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,2.157278061
"3357",2,3120,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",6,3,0,2.748521805
"3358",2,3120,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.359256029
"3359",2,3120,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.836378098
"3360",2,3120,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",3,1,0,4.528404951
"3361",2,3161,"img\Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,6.652221523
"3362",2,3161,"img\Rafd090_04_Caucasian_female_angry_frontal.jpg",3,1,0,2.567357196
"3363",2,3161,"img\Rafd090_09_Caucasian_male_disgusted_frontal.jpg",2,3,0,1.53452896
"3364",2,3161,"img\Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,4.61496135
"3365",2,3161,"img\Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.284276691
"3366",2,3161,"img\Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,1.10267927
"3367",2,3161,"img\Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.60053141
"3368",2,3161,"img\Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,2.574463563
"3369",2,3161,"img\Rafd090_02_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.581514387
"3370",2,3161,"img\Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",6,2,0,1.852031995
"3371",2,3161,"img\Rafd090_08_Caucasian_female_angry_frontal.jpg",1,1,1,2.575818929
"3372",2,3161,"img\Rafd090_10_Caucasian_male_fearful_frontal.jpg",4,4,1,1.807129266
"3373",2,3161,"img\Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",6,2,0,1.860986786
"3374",2,3161,"img\Rafd090_07_Caucasian_male_surprised_frontal.jpg",4,7,0,3.384663814
"3375",2,3161,"img\Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,1.199295073
"3376",2,3161,"img\Rafd090_02_Caucasian_female_angry_frontal.jpg",6,1,0,2.100341821
"3377",2,3161,"img\Rafd090_07_Caucasian_male_sad_frontal.jpg",6,6,1,0.878206584
"3378",2,3161,"img\Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.577387779
"3379",2,3161,"img\Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,1.216581584
"3380",2,3161,"img\Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.077102928
"3381",2,3161,"img\Rafd090_09_Caucasian_male_surprised_frontal.jpg",4,7,0,1.384270981
"3382",2,3161,"img\Rafd090_08_Caucasian_female_sad_frontal.jpg",4,6,0,5.566704647
"3383",2,3161,"img\Rafd090_03_Caucasian_male_disgusted_frontal.jpg",2,3,0,0.974552431
"3384",2,3161,"img\Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,1.237758258
"3385",2,3161,"img\Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,1.074275524
"3386",2,3161,"img\Rafd090_05_Caucasian_male_sad_frontal.jpg",7,6,0,2.717422793
"3387",2,3161,"img\Rafd090_14_Caucasian_female_angry_frontal.jpg",2,1,0,1.118608863
"3388",2,3161,"img\Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,1.872457757
"3389",2,3161,"img\Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",6,2,0,1.747752226
"3390",2,3161,"img\Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,1.163497008
"3391",2,3161,"img\Rafd090_07_Caucasian_male_fearful_frontal.jpg",4,4,1,1.994780535
"3392",2,3161,"img\Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,1.177187204
"3393",2,3161,"img\Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,1.480361456
"3394",2,3161,"img\Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.338888537
"3395",2,3161,"img\Rafd090_14_Caucasian_female_disgusted_frontal.jpg",2,3,0,0.980086225
"3396",2,3161,"img\Rafd090_12_Caucasian_female_disgusted_frontal.jpg",2,3,0,0.674622309
"3397",2,3161,"img\Rafd090_08_Caucasian_female_fearful_frontal.jpg",4,4,1,2.037800086
"3398",2,3161,"img\Rafd090_10_Caucasian_male_surprised_frontal.jpg",4,7,0,0.865621036
"3399",2,3161,"img\Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,0.828870677
"3400",2,3161,"img\Rafd090_09_Caucasian_male_angry_frontal.jpg",6,1,0,1.921498574
"3401",2,3161,"img\Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,1.218698724
"3402",2,3161,"img\Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,1.623743307
"3403",2,3161,"img\Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",6,2,0,3.988850185
"3404",2,3161,"img\Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,2.13867282
"3405",2,3161,"img\Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",5,2,0,1.659184533
"3406",2,3161,"img\Rafd090_09_Caucasian_male_fearful_frontal.jpg",4,4,1,1.278372716
"3407",2,3161,"img\Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,0.673589649
"3408",2,3161,"img\Rafd090_14_Caucasian_female_sad_frontal.jpg",6,6,1,4.548014673
"3409",2,3161,"img\Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,1.659867182
"3410",2,3161,"img\Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",6,2,0,1.087689559
"3411",2,3161,"img\Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,0.450274673
"3412",2,3161,"img\Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,0.998141335
"3413",2,3161,"img\Rafd090_03_Caucasian_male_fearful_frontal.jpg",4,4,1,1.356000973
"3414",2,3161,"img\Rafd090_03_Caucasian_male_angry_frontal.jpg",1,1,1,0.947858099
"3415",2,3161,"img\Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,0.467734328
"3416",2,3161,"img\Rafd090_10_Caucasian_male_angry_frontal.jpg",2,1,0,1.014265173
"3417",2,3161,"img\Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,1.930777623
"3418",2,3161,"img\Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",6,2,0,0.979275735
"3419",2,3161,"img\Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",6,2,0,2.449798681
"3420",2,3161,"img\Rafd090_14_Caucasian_female_fearful_frontal.jpg",4,4,1,1.445660282
"3421",2,3161,"img\Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",6,2,0,1.138164248
"3422",2,3161,"img\Rafd090_08_Caucasian_female_disgusted_frontal.jpg",2,3,0,1.419351025
"3423",2,3161,"img\Rafd090_10_Caucasian_male_sad_frontal.jpg",2,6,0,1.71186914
"3424",2,3161,"img\Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,0.969731694
"3425",2,3161,"img\Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,2.072908987
"3426",2,3161,"img\Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,1.956068493
"3427",2,3161,"img\Rafd090_05_Caucasian_male_happy_frontal.jpg",2,5,0,8.091080458
"3428",2,3161,"img\Rafd090_02_Caucasian_female_sad_frontal.jpg",2,6,0,1.749708944
"3429",2,3161,"img\Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,1.573434316
"3430",2,3161,"img\Rafd090_05_Caucasian_male_fearful_frontal.jpg",7,4,0,0.660623369
"3431",2,3363,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,11.35028696
"3432",2,3363,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",7,4,0,3.29215312
"3433",2,3363,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",4,4,1,1.847394943
"3434",2,3363,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",4,7,0,2.122934103
"3435",2,3363,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,0.962809086
"3436",2,3363,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,1.093132973
"3437",2,3363,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,0.86660099
"3438",2,3363,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,0.457198143
"3439",2,3363,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",1,3,0,0.78243804
"3440",2,3363,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",3,2,0,3.06399703
"3441",2,3363,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",4,4,1,2.461497068
"3442",2,3363,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",6,6,1,0.633744001
"3443",2,3363,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,2.137641907
"3444",2,3363,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,0.889518023
"3445",2,3363,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",1,3,0,1.598930836
"3446",2,3363,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",7,4,0,1.570415974
"3447",2,3363,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,0.422909021
"3448",2,3363,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",6,2,0,7.812999964
"3449",2,3363,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",2,2,1,2.549622059
"3450",2,3363,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",7,1,0,4.125706911
"3451",2,3363,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.981212854
"3452",2,3363,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",1,3,0,0.367717981
"3453",2,3363,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",7,4,0,0.247205973
"3454",2,3363,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",4,4,1,1.14743495
"3455",2,3363,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",1,3,0,0.223268986
"3456",2,3363,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",2,1,0,2.428708076
"3457",2,3363,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,0.689031124
"3458",2,3363,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,0.229161978
"3459",2,3363,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,0.090809107
"3460",2,3363,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,0.111750841
"3461",2,3363,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",3,1,0,2.952109098
"3462",2,3363,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",3,2,0,2.101639032
"3463",2,3363,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,0.275269985
"3464",2,3363,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",1,3,0,0.399667978
"3465",2,3363,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",2,1,0,2.775562048
"3466",2,3363,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,0.152225018
"3467",2,3363,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",3,1,0,3.616066933
"3468",2,3363,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",3,2,0,1.562707901
"3469",2,3363,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",1,1,1,0.352044821
"3470",2,3363,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,2.248784065
"3471",2,3363,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,2.252510071
"3472",2,3363,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,0.016326904
"3473",2,3363,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,0.157227993
"3474",2,3363,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.085143089
"3475",2,3363,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.199923038
"3476",2,3363,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,0.442429066
"3477",2,3363,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,0.071727991
"3478",2,3363,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,0.979290962
"3479",2,3363,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",2,6,0,0.869026184
"3480",2,3363,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",1,3,0,0.418988943
"3481",2,3363,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.153954029
"3482",2,3363,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,0.517644167
"3483",2,3363,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",1,3,0,0.191729069
"3484",2,3363,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,0.582507133
"3485",2,3363,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,0.550792933
"3486",2,3363,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",6,6,1,2.288820028
"3487",2,3363,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",4,4,1,0.867176771
"3488",2,3363,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",6,6,1,0.377869129
"3489",2,3363,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",2,3,0,1.737402916
"3490",2,3363,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,0.271354198
"3491",2,3363,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,0.019680977
"3492",2,3363,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",6,6,1,0.496497154
"3493",2,3363,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.732451916
"3494",2,3363,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",1,1,1,0.350525856
"3495",2,3363,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",2,1,0,0.983942986
"3496",2,3363,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,0.018333912
"3497",2,3363,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,0.590510845
"3498",2,3363,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,0.366789103
"3499",2,3363,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",1,3,0,0.558839083
"3500",2,3363,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,0.112944126
"3501",2,3668,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",2,6,0,5.532370806
"3502",2,3668,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,0.645328999
"3503",2,3668,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.319937944
"3504",2,3668,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.662598848
"3505",2,3668,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,1.24079895
"3506",2,3668,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",2,2,1,2.992147923
"3507",2,3668,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,0.927939892
"3508",2,3668,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,1.349057198
"3509",2,3668,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,1.398133993
"3510",2,3668,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,0.262410879
"3511",2,3668,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.076662064
"3512",2,3668,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",1,1,1,1.146011114
"3513",2,3668,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,2.323750019
"3514",2,3668,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",2,1,0,1.719390154
"3515",2,3668,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,1.666885138
"3516",2,3668,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,0.926270962
"3517",2,3668,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.363734961
"3518",2,3668,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",6,6,1,4.113079071
"3519",2,3668,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,0.644922018
"3520",2,3668,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.094530106
"3521",2,3668,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,1.427091122
"3522",2,3668,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,0.511587858
"3523",2,3668,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,0.334601879
"3524",2,3668,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",2,6,0,1.136537075
"3525",2,3668,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.149739027
"3526",2,3668,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",1,1,1,2.551640034
"3527",2,3668,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",2,1,0,0.951776028
"3528",2,3668,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,1.075964928
"3529",2,3668,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,0.569716215
"3530",2,3668,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.260339975
"3531",2,3668,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,0.717403889
"3532",2,3668,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",2,1,0,0.654034138
"3533",2,3668,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",2,2,1,2.876230001
"3534",2,3668,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",7,6,0,4.508936882
"3535",2,3668,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,0.002297163
"3536",2,3668,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",4,4,1,1.579487085
"3537",2,3668,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",6,1,0,1.354336023
"3538",2,3668,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",4,4,1,2.079095125
"3539",2,3668,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.75336194
"3540",2,3668,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.824290991
"3541",2,3668,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",2,1,0,0.35573101
"3542",2,3668,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,0.29472208
"3543",2,3668,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,0.187529802
"3544",2,3668,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,0.590507984
"3545",2,3668,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",2,2,1,0.709945917
"3546",2,3668,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",4,4,1,1.458932877
"3547",2,3668,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.514461994
"3548",2,3668,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",1,6,0,1.162387848
"3549",2,3668,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.107696056
"3550",2,3668,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,0.087715149
"3551",2,3668,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.395020008
"3552",2,3668,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",7,4,0,0.400542021
"3553",2,3668,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.254755974
"3554",2,3668,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,0.559726
"3555",2,3668,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",6,6,1,3.086779118
"3556",2,3668,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",2,4,0,0.44946003
"3557",2,3668,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.271312952
"3558",2,3668,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,0.310599089
"3559",2,3668,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,0.47399807
"3560",2,3668,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",4,4,1,1.212645054
"3561",2,3668,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.191653967
"3562",2,3668,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",4,4,1,2.591636181
"3563",2,3668,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,1.684195995
"3564",2,3668,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,0.381512165
"3565",2,3668,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.887546062
"3566",2,3668,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,1.178713083
"3567",2,3668,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,1.228362083
"3568",2,3668,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,0.891198158
"3569",2,3668,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",4,4,1,0.889982939
"3570",2,3668,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,0.232788086
"3571",2,3792,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,1.29511404
"3572",2,3792,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",1,3,0,1.365853786
"3573",2,3792,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",7,4,0,1.274184942
"3574",2,3792,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",3,1,0,2.130258083
"3575",2,3792,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,2.141383171
"3576",2,3792,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",4,4,1,3.677915096
"3577",2,3792,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",6,7,0,1.88618803
"3578",2,3792,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",2,6,0,2.832045078
"3579",2,3792,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",7,1,0,4.632310152
"3580",2,3792,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.613587141
"3581",2,3792,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",5,3,0,0.551145077
"3582",2,3792,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.145624876
"3583",2,3792,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",1,6,0,1.998642921
"3584",2,3792,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",1,2,0,3.292659998
"3585",2,3792,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",4,2,0,2.157313824
"3586",2,3792,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,2.683425903
"3587",2,3792,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",1,7,0,6.552062988
"3588",2,3792,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,4.272293091
"3589",2,3792,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",3,3,1,2.56347394
"3590",2,3792,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",5,1,0,2.100980997
"3591",2,3792,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.807309151
"3592",2,3792,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,2.139585018
"3593",2,3792,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.495723963
"3594",2,3792,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,1.223415136
"3595",2,3792,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",2,4,0,3.081933975
"3596",2,3792,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,2.560547829
"3597",2,3792,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.841385126
"3598",2,3792,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",2,2,1,2.73307085
"3599",2,3792,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,1.200316906
"3600",2,3792,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,1.155384064
"3601",2,3792,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",2,3,0,1.040307999
"3602",2,3792,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,1.745435953
"3603",2,3792,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",7,4,0,0.928532124
"3604",2,3792,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",2,1,0,1.926491976
"3605",2,3792,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",2,1,0,0.415049076
