test_round,subj,stim,response,emotion,correct,rt
1,3668,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,1,2,0,4.726758003234863
1,3668,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,2.174312114715576
1,3668,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,4.181397199630737
1,3668,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,2.705080032348633
1,3668,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.011038064956665
1,3668,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.388942003250122
1,3668,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.0703880786895752
1,3668,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.9803860187530518
1,3668,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,3.4455771446228027
1,3668,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.4422760009765625
1,3668,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,2.33585786819458
1,3668,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,3.597945213317871
1,3668,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,2,1,0,0.8187711238861084
1,3668,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,1.5415220260620117
1,3668,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.9728147983551025
1,3668,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,0.9321539402008057
1,3668,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.36150383949279785
1,3668,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.6365149021148682
1,3668,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,2,6,0,1.1529078483581543
1,3668,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,0.837378978729248
1,3668,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.4051229953765869
1,3668,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.6190221309661865
1,3668,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.6216678619384766
1,3668,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.3782060146331787
1,3668,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,2.0069918632507324
1,3668,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,0.9816451072692871
1,3668,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,1.7366478443145752
1,3668,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.45780611038208
1,3668,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.5124471187591553
1,3668,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,2.4143900871276855
1,3668,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,1.5576229095458984
1,3668,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.8715810775756836
1,3668,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,1.5738649368286133
1,3668,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.8153109550476074
1,3668,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,3.608583927154541
1,3668,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.5448708534240723
1,3668,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.7907960414886475
1,3668,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,1,6,0,5.210205078125
1,3668,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,1.0001320838928223
1,3668,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,1,3,0,1.6869831085205078
1,3668,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,1,3,0,2.194617986679077
1,3668,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,3,1,0,5.308060884475708
1,3668,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.9979338645935059
1,3668,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.6022591590881348
1,3668,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,2.214406967163086
1,3668,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,3.656183958053589
1,3668,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,2,1,0,0.7571671009063721
1,3668,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.1153209209442139
1,3792,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,5.245716094970703
1,3792,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,3,1,0,8.130859851837158
1,3792,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,4.824326992034912
1,3792,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,4.198230981826782
1,3792,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,1,6,0,13.451175212860107
1,3792,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,34.18210291862488
1,3792,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,1.8709909915924072
1,3792,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,3.664252996444702
1,3792,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.8487749099731445
1,3792,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.1114048957824707
1,3792,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,2.653573989868164
1,3792,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,4.930107831954956
1,3792,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.1004910469055176
1,3792,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.9626569747924805
1,3792,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.9985909461975098
1,3792,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,2.1209139823913574
1,3792,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.0995330810546875
1,3792,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,3.218914031982422
1,3792,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.8348751068115234
1,3792,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,1,3,0,8.034584045410156
1,3792,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,2,6,0,2.6117889881134033
1,3792,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.947314977645874
1,3792,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,2,6,0,1.0389940738677979
1,3792,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,2,6,0,1.1423299312591553
1,3792,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,4,3,0,5.274574041366577
1,3792,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,5.968775033950806
1,3792,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,1.1422441005706787
1,3792,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,4,6,0,7.480074882507324
1,3792,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,5.645733118057251
1,3792,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,3,4,0,1.3250160217285156
1,3792,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,2,1,0,1.2981479167938232
1,3792,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,2,6,0,11.010700941085815
1,3792,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.4398040771484375
1,3792,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,7.597651958465576
1,3792,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,2,3,0,14.671166896820068
1,3792,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.8073019981384277
1,3792,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,3,4,0,1.6075408458709717
1,3792,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,3,5,0,26.50621485710144
1,3792,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,2.0912070274353027
1,3792,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,3.2769811153411865
1,3792,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,4,1,0,8.203654050827026
1,3792,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,17.799768924713135
1,3792,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.9983940124511719
1,3792,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,1.1987450122833252
1,3792,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,3.099030017852783
1,3792,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,2,6,0,0.6240029335021973
1,3792,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,2.2087290287017822
1,3792,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,1,3,0,2.454324960708618
1,3792,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,3,7,0,3.003373146057129
1,3792,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,2,6,0,0.8678550720214844
1,3792,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.258603096008301
1,3792,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.5422849655151367
1,3792,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,2,1,0,3.044620990753174
1,3792,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,2.236492156982422
1,3792,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,2.2174739837646484
1,3792,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.9830031394958496
1,3792,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,3,1,0,1.3650579452514648
1,3792,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,1.2415709495544434
1,3792,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,4,3,0,8.96203899383545
1,3792,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,3.320965051651001
1,3792,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,4,2,0,27.0207040309906
1,3792,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,4,5,0,46.41720008850098
1,3792,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,4,5,0,3.5251338481903076
1,3792,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,1.6274440288543701
1,3792,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.8062570095062256
1,3792,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,3,2,0,2.647217035293579
1,3792,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,1.4051141738891602
1,3792,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.5990288257598877
1,3792,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.0907368659973145
1,3792,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,2,1,0,1.2995779514312744
1,3804,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,3.9999029636383057
1,3804,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,1,3,0,7.360174179077148
1,3804,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,3,4,0,7.227241039276123
1,3804,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,3.447188138961792
1,3804,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,2,1,0,5.1872639656066895
1,3804,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,11.1562020778656
1,3804,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,2.439134120941162
1,3804,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.5915429592132568
1,3804,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,2.640195846557617
1,3804,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,4,5,0,7.451138973236084
1,3804,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,3.381769895553589
1,3804,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,1,4,0,7.862817049026489
1,3804,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,2.953965902328491
1,3804,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,5.3791282176971436
1,3804,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,5.335249185562134
1,3804,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,3.168529987335205
1,3804,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,6,2,0,16.818607091903687
1,3804,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.2964980602264404
1,3804,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,5.093136787414551
1,3804,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,4.809621095657349
1,3804,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,1.7132761478424072
1,3804,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,7,2,0,6.826610088348389
1,3804,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,1,3,0,1.6379249095916748
1,3804,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.773876905441284
1,3804,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,3.202294111251831
1,3804,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,7,4,0,3.83785080909729
1,3804,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,7.793787002563477
1,3804,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,4.23788595199585
1,3804,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,7,4,0,5.015122175216675
1,3804,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,7.570202112197876
1,3804,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,3.784856081008911
1,3804,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.8476479053497314
1,3804,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,5.416629791259766
1,3804,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,1.2624528408050537
1,3804,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,3,1,0,6.9401469230651855
1,3804,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,8.356134176254272
1,3804,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,4.264890909194946
1,3804,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,2.3979361057281494
1,3804,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,3.4513299465179443
1,3804,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.5532891750335693
1,3804,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,2.253330945968628
1,3804,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,7,4,0,3.0102601051330566
1,3804,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,1.067014217376709
1,3804,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,1.3440110683441162
1,3804,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,3.402141809463501
1,3804,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,5.625443935394287
1,3804,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.7152369022369385
1,3804,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,1.1986711025238037
1,3804,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,1.079712152481079
1,3804,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,2.02119517326355
1,3804,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,2.2522850036621094
1,3804,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,2,6,0,6.23497200012207
1,3804,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,1.0482521057128906
1,3804,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,3.0225510597229004
1,3804,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,3,6,0,10.16922402381897
1,3804,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0482580661773682
1,3804,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,1.5924088954925537
1,3804,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,1.1294751167297363
1,3804,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.4451508522033691
1,3804,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,2.4351301193237305
1,3804,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.230707883834839
1,3804,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.2476861476898193
1,3804,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,3,4,0,7.631332159042358
1,3804,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,1,3,0,0.9598820209503174
1,3804,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.1077990531921387
1,3804,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,5.5275349617004395
1,3804,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.9220809936523438
1,3804,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,1,3,0,2.8668270111083984
1,3804,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,1,3,0,1.2836859226226807
1,3804,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,2.026754140853882
1,4313,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,3,1,0,22.453166961669922
1,4313,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,11.02718186378479
1,4313,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,4.333518981933594
1,4313,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.7073969841003418
1,4313,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,1.9269239902496338
1,4313,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,1.4120779037475586
1,4313,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,3.3019020557403564
1,4313,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.9780058860778809
1,4313,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,4.711266994476318
1,4313,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,1,3,0,4.797854900360107
1,4313,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,4.5477988719940186
1,4313,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,2.386945962905884
1,4313,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,1,3,0,2.209217071533203
1,4313,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,6.1570820808410645
1,4313,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,1.5302159786224365
1,4313,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,3.563868999481201
1,4313,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,6,6,1,1.1165080070495605
1,4313,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,2,1,0,6.298320055007935
1,4313,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.3044500350952148
1,4313,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,2.9260120391845703
1,4313,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,1,3,0,1.4570000171661377
1,4313,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,3.653609037399292
1,4313,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,3.733686923980713
1,4313,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.7257659435272217
1,4313,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,3,2,0,4.553977966308594
1,4313,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,5.459136962890625
1,4313,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,1.7436158657073975
1,4313,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,3,2,0,6.785907030105591
1,4313,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,4.368040084838867
1,4313,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,2,3,0,8.82164192199707
1,4313,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.0806670188903809
1,4313,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,3,4,0,3.7119810581207275
1,4313,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.5448429584503174
1,4313,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,3,6,0,3.7633628845214844
1,4313,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,1.1792881488800049
1,4313,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,2.5662169456481934
1,4313,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,5,2,0,11.976230144500732
1,4313,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,5,2,0,3.0841450691223145
1,4313,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,2,3,0,5.803162097930908
1,4313,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,3,2,0,11.064645051956177
1,4313,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,1.753558874130249
1,4313,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,2,1,0,4.203885078430176
1,4313,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.561352014541626
1,4313,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,2.8429579734802246
1,4313,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.7705948352813721
1,4313,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.7671639919281006
1,4313,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,0.9983489513397217
1,4313,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,2.078979969024658
1,4313,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,3,1,0,4.401885032653809
1,4313,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,3,6,0,6.548659801483154
1,4313,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,2,1,0,1.385761022567749
1,4313,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,0.9550511837005615
1,4313,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.9010210037231445
1,4313,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.949315071105957
1,4313,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,5,2,0,6.635682821273804
1,4313,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.9222311973571777
1,4313,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,6.760987997055054
1,4313,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,2.577157974243164
1,4313,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,1,3,0,0.9711000919342041
1,4313,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.5444650650024414
1,4313,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,3,6,0,4.277407884597778
1,4313,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,1,3,0,1.3297982215881348
1,4313,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,1,3,0,1.3020319938659668
1,4313,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,1,3,0,0.508436918258667
1,4313,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,1.9331459999084473
1,4313,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,2.9359638690948486
1,4313,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,0.4744870662689209
1,4313,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,2.3353400230407715
1,4313,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,0.7252299785614014
